file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
W_TWN_PTJ0_034_B1_1.txt.json,Jobs,TWN,B1_1,12,0.41,2,0.07,6,0.21,0,0.0,2,0.07,1,0.03,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,29
W_TWN_SMK0_017_B1_1.txt.json,Smoking,TWN,B1_1,17,0.57,2,0.07,1,0.03,4,0.13,1,0.03,1,0.03,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,30
W_TWN_SMK0_101_B1_1.txt.json,Smoking,TWN,B1_1,15,0.52,0,0.0,2,0.07,4,0.14,0,0.0,3,0.1,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,29
W_TWN_SMK0_046_B1_1.txt.json,Smoking,TWN,B1_1,16,0.48,2,0.06,6,0.18,4,0.12,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_TWN_SMK0_156_B1_1.txt.json,Smoking,TWN,B1_1,18,0.75,0,0.0,2,0.08,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,24
W_TWN_PTJ0_200_B1_1.txt.json,Jobs,TWN,B1_1,23,0.62,3,0.08,2,0.05,5,0.14,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,37
W_TWN_PTJ0_082_B1_1.txt.json,Jobs,TWN,B1_1,17,0.38,4,0.09,3,0.07,13,0.29,4,0.09,2,0.04,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,45
W_TWN_PTJ0_172_B1_1.txt.json,Jobs,TWN,B1_1,13,0.43,2,0.07,1,0.03,0,0.0,3,0.1,2,0.07,2,0.07,2,0.07,0,0.0,1,0.03,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,30
W_TWN_PTJ0_138_B1_1.txt.json,Jobs,TWN,B1_1,14,0.33,6,0.14,6,0.14,10,0.23,0,0.0,2,0.05,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,43
W_TWN_SMK0_074_B1_1.txt.json,Smoking,TWN,B1_1,19,0.61,0,0.0,2,0.06,4,0.13,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,31
W_TWN_SMK0_104_B1_1.txt.json,Smoking,TWN,B1_1,15,0.38,4,0.1,3,0.08,2,0.05,2,0.05,0,0.0,0,0.0,6,0.15,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,39
W_TWN_PTJ0_153_B1_1.txt.json,Jobs,TWN,B1_1,22,0.67,2,0.06,5,0.15,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_TWN_SMK0_138_B1_1.txt.json,Smoking,TWN,B1_1,14,0.38,8,0.22,6,0.16,2,0.05,4,0.11,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
W_TWN_SMK0_044_B1_1.txt.json,Smoking,TWN,B1_1,16,0.48,0,0.0,4,0.12,2,0.06,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.21,0,0.0,0,0.0,33
W_TWN_PTJ0_132_B1_1.txt.json,Jobs,TWN,B1_1,14,0.38,0,0.0,5,0.14,11,0.3,1,0.03,2,0.05,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,37
W_TWN_PTJ0_065_B1_1.txt.json,Jobs,TWN,B1_1,17,0.42,6,0.15,2,0.05,4,0.1,3,0.07,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
W_TWN_SMK0_140_B1_1.txt.json,Smoking,TWN,B1_1,13,0.46,2,0.07,1,0.04,9,0.32,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_TWN_SMK0_055_B1_1.txt.json,Smoking,TWN,B1_1,23,0.61,4,0.11,4,0.11,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
W_TWN_PTJ0_197_B1_1.txt.json,Jobs,TWN,B1_1,12,0.39,0,0.0,3,0.1,4,0.13,4,0.13,0,0.0,0,0.0,4,0.13,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,31
W_TWN_PTJ0_159_B1_1.txt.json,Jobs,TWN,B1_1,11,0.41,0,0.0,2,0.07,8,0.3,1,0.04,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_TWN_SMK0_153_B1_1.txt.json,Smoking,TWN,B1_1,18,0.67,0,0.0,2,0.07,4,0.15,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_TWN_SMK0_090_B1_1.txt.json,Smoking,TWN,B1_1,27,0.75,2,0.06,2,0.06,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_TWN_PTJ0_125_B1_1.txt.json,Jobs,TWN,B1_1,11,0.33,2,0.06,5,0.15,4,0.12,0,0.0,2,0.06,0,0.0,3,0.09,0,0.0,1,0.03,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_TWN_SMK0_177_B1_1.txt.json,Smoking,TWN,B1_1,21,0.75,0,0.0,3,0.11,0,0.0,0,0.0,2,0.07,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_TWN_PTJ0_129_B1_1.txt.json,Jobs,TWN,B1_1,16,0.59,0,0.0,1,0.04,8,0.3,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_TWN_PTJ0_050_B1_1.txt.json,Jobs,TWN,B1_1,20,0.59,0,0.0,4,0.12,8,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,34
W_TWN_PTJ0_027_B1_1.txt.json,Jobs,TWN,B1_1,22,0.51,4,0.09,0,0.0,10,0.23,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,2,0.05,0,0.0,1,0.02,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,43
W_TWN_SMK0_102_B1_1.txt.json,Smoking,TWN,B1_1,15,0.42,0,0.0,3,0.08,4,0.11,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,2,0.06,8,0.22,0,0.0,0,0.0,36
W_TWN_PTJ0_043_B1_1.txt.json,Jobs,TWN,B1_1,22,0.59,0,0.0,6,0.16,6,0.16,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
W_TWN_SMK0_171_B1_1.txt.json,Smoking,TWN,B1_1,22,0.85,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,26
W_TWN_PTJ0_059_B1_1.txt.json,Jobs,TWN,B1_1,16,0.42,2,0.05,5,0.13,8,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,2,0.05,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,38
W_TWN_SMK0_146_B1_1.txt.json,Smoking,TWN,B1_1,23,0.68,2,0.06,3,0.09,2,0.06,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,34
W_TWN_PTJ0_176_B1_1.txt.json,Jobs,TWN,B1_1,21,0.66,0,0.0,2,0.06,2,0.06,1,0.03,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_TWN_PTJ0_196_B1_1.txt.json,Jobs,TWN,B1_1,17,0.52,2,0.06,1,0.03,8,0.24,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_TWN_PTJ0_114_B1_1.txt.json,Jobs,TWN,B1_1,18,0.47,6,0.16,5,0.13,2,0.05,0,0.0,2,0.05,0,0.0,3,0.08,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
W_TWN_PTJ0_074_B1_1.txt.json,Jobs,TWN,B1_1,14,0.44,2,0.06,2,0.06,6,0.19,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_TWN_SMK0_087_B1_1.txt.json,Smoking,TWN,B1_1,18,0.47,0,0.0,2,0.05,8,0.21,0,0.0,4,0.11,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,38
W_TWN_SMK0_122_B1_1.txt.json,Smoking,TWN,B1_1,15,0.52,2,0.07,4,0.14,6,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_TWN_SMK0_172_B1_1.txt.json,Smoking,TWN,B1_1,18,0.53,3,0.09,3,0.09,0,0.0,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,34
W_TWN_SMK0_065_B1_1.txt.json,Smoking,TWN,B1_1,17,0.46,0,0.0,4,0.11,6,0.16,1,0.03,1,0.03,0,0.0,3,0.08,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,2,0.05,0,0.0,0,0.0,37
W_TWN_SMK0_096_B1_1.txt.json,Smoking,TWN,B1_1,15,0.47,0,0.0,3,0.09,8,0.25,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,32
W_TWN_PTJ0_122_B1_1.txt.json,Jobs,TWN,B1_1,10,0.33,2,0.07,6,0.2,8,0.27,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,30
W_TWN_PTJ0_003_B1_1.txt.json,Jobs,TWN,B1_1,18,0.49,4,0.11,3,0.08,6,0.16,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,37
W_TWN_PTJ0_025_B1_1.txt.json,Jobs,TWN,B1_1,15,0.44,1,0.03,3,0.09,4,0.12,1,0.03,1,0.03,0,0.0,4,0.12,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,34
W_TWN_PTJ0_188_B1_1.txt.json,Jobs,TWN,B1_1,16,0.4,2,0.05,3,0.07,13,0.33,0,0.0,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,40
W_TWN_PTJ0_147_B1_1.txt.json,Jobs,TWN,B1_1,14,0.39,2,0.06,7,0.19,2,0.06,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,36
W_TWN_SMK0_165_B1_1.txt.json,Smoking,TWN,B1_1,16,0.46,2,0.06,5,0.14,4,0.11,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,35
W_TWN_PTJ0_151_B1_1.txt.json,Jobs,TWN,B1_1,19,0.53,0,0.0,5,0.14,6,0.17,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,36
W_TWN_PTJ0_091_B1_1.txt.json,Jobs,TWN,B1_1,21,0.57,2,0.05,3,0.08,4,0.11,2,0.05,3,0.08,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,37
W_TWN_PTJ0_161_B1_1.txt.json,Jobs,TWN,B1_1,12,0.34,0,0.0,3,0.09,8,0.23,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,6,0.17,0,0.0,0,0.0,35
W_TWN_SMK0_026_B1_1.txt.json,Smoking,TWN,B1_1,20,0.57,2,0.06,5,0.14,4,0.11,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,35
W_TWN_PTJ0_186_B1_1.txt.json,Jobs,TWN,B1_1,23,0.51,5,0.11,7,0.16,4,0.09,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,45
W_TWN_PTJ0_171_B1_1.txt.json,Jobs,TWN,B1_1,8,0.27,2,0.07,5,0.17,4,0.13,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.2,0,0.0,0,0.0,30
W_TWN_SMK0_157_B1_1.txt.json,Smoking,TWN,B1_1,21,0.49,1,0.02,2,0.05,6,0.14,0,0.0,4,0.09,0,0.0,6,0.14,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,43
W_TWN_PTJ0_055_B1_1.txt.json,Jobs,TWN,B1_1,16,0.59,0,0.0,3,0.11,2,0.07,1,0.04,2,0.07,0,0.0,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_TWN_SMK0_071_B1_1.txt.json,Smoking,TWN,B1_1,22,0.79,0,0.0,4,0.14,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_TWN_SMK0_192_B1_1.txt.json,Smoking,TWN,B1_1,12,0.44,2,0.07,0,0.0,6,0.22,1,0.04,1,0.04,0,0.0,3,0.11,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_TWN_SMK0_030_B1_1.txt.json,Smoking,TWN,B1_1,13,0.37,0,0.0,3,0.09,6,0.17,1,0.03,2,0.06,0,0.0,4,0.11,0,0.0,0,0.0,4,0.11,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_TWN_PTJ0_033_B1_1.txt.json,Jobs,TWN,B1_1,15,0.52,4,0.14,2,0.07,2,0.07,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,29
W_TWN_PTJ0_044_B1_1.txt.json,Jobs,TWN,B1_1,16,0.46,2,0.06,3,0.09,6,0.17,0,0.0,3,0.09,0,0.0,3,0.09,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_TWN_PTJ0_163_B1_1.txt.json,Jobs,TWN,B1_1,19,0.58,0,0.0,6,0.18,0,0.0,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,33
W_TWN_SMK0_116_B1_1.txt.json,Smoking,TWN,B1_1,21,0.48,4,0.09,11,0.25,4,0.09,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,44
W_TWN_SMK0_158_B1_1.txt.json,Smoking,TWN,B1_1,14,0.44,2,0.06,1,0.03,6,0.19,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_TWN_PTJ0_165_B1_1.txt.json,Jobs,TWN,B1_1,19,0.56,0,0.0,5,0.15,4,0.12,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,34
W_TWN_SMK0_109_B1_1.txt.json,Smoking,TWN,B1_1,18,0.64,2,0.07,2,0.07,0,0.0,1,0.04,2,0.07,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,28
W_TWN_PTJ0_192_B1_1.txt.json,Jobs,TWN,B1_1,15,0.45,2,0.06,2,0.06,4,0.12,1,0.03,1,0.03,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,33
W_TWN_SMK0_091_B1_1.txt.json,Smoking,TWN,B1_1,18,0.53,0,0.0,4,0.12,2,0.06,1,0.03,1,0.03,0,0.0,3,0.09,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,34
W_TWN_SMK0_135_B1_1.txt.json,Smoking,TWN,B1_1,22,0.63,2,0.06,2,0.06,4,0.11,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35
W_TWN_PTJ0_113_B1_1.txt.json,Jobs,TWN,B1_1,13,0.43,0,0.0,4,0.13,10,0.33,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,30
W_TWN_PTJ0_181_B1_1.txt.json,Jobs,TWN,B1_1,12,0.41,4,0.14,2,0.07,2,0.07,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,29
W_TWN_SMK0_079_B1_1.txt.json,Smoking,TWN,B1_1,16,0.53,0,0.0,0,0.0,8,0.27,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_TWN_SMK0_034_B1_1.txt.json,Smoking,TWN,B1_1,19,0.68,0,0.0,4,0.14,2,0.07,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,28
W_TWN_SMK0_195_B1_1.txt.json,Smoking,TWN,B1_1,18,0.55,4,0.12,2,0.06,6,0.18,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_TWN_PTJ0_045_B1_1.txt.json,Jobs,TWN,B1_1,12,0.4,0,0.0,6,0.2,8,0.27,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_TWN_PTJ0_035_B1_1.txt.json,Jobs,TWN,B1_1,20,0.57,4,0.11,3,0.09,6,0.17,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,35
W_TWN_SMK0_003_B1_1.txt.json,Smoking,TWN,B1_1,13,0.41,0,0.0,0,0.0,6,0.19,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,4,0.12,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_TWN_PTJ0_017_B1_1.txt.json,Jobs,TWN,B1_1,17,0.45,2,0.05,3,0.08,6,0.16,0,0.0,2,0.05,0,0.0,4,0.11,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,38
W_TWN_PTJ0_112_B1_1.txt.json,Jobs,TWN,B1_1,23,0.43,6,0.11,3,0.06,6,0.11,2,0.04,3,0.06,0,0.0,6,0.11,0,0.0,1,0.02,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,53
W_TWN_PTJ0_092_B1_1.txt.json,Jobs,TWN,B1_1,16,0.46,2,0.06,1,0.03,4,0.11,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,1,0.03,3,0.09,0,0.0,0,0.0,35
W_TWN_SMK0_043_B1_1.txt.json,Smoking,TWN,B1_1,18,0.46,2,0.05,7,0.18,2,0.05,2,0.05,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,3,0.08,0,0.0,0,0.0,39
W_TWN_PTJ0_018_B1_1.txt.json,Jobs,TWN,B1_1,19,0.51,4,0.11,7,0.19,2,0.05,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,37
W_TWN_PTJ0_182_B1_1.txt.json,Jobs,TWN,B1_1,16,0.42,0,0.0,2,0.05,6,0.16,3,0.08,0,0.0,0,0.0,5,0.13,0,0.0,0,0.0,2,0.05,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,38
W_TWN_PTJ0_144_B1_1.txt.json,Jobs,TWN,B1_1,13,0.35,4,0.11,4,0.11,0,0.0,0,0.0,0,0.0,0,0.0,9,0.24,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,0,0.0,0,0.0,37
W_TWN_PTJ0_096_B1_1.txt.json,Jobs,TWN,B1_1,15,0.56,0,0.0,3,0.11,0,0.0,1,0.04,2,0.07,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,27
W_TWN_PTJ0_101_B1_1.txt.json,Jobs,TWN,B1_1,18,0.42,8,0.19,7,0.16,4,0.09,0,0.0,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,43
W_THA_SMK0_197_B1_1.txt.json,Smoking,THA,B1_1,16,0.52,0,0.0,2,0.06,4,0.13,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,6,0.19,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,31
W_THA_SMK0_242_B1_1.txt.json,Smoking,THA,B1_1,12,0.31,12,0.31,2,0.05,7,0.18,2,0.05,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,39
W_THA_SMK0_132_B1_1.txt.json,Smoking,THA,B1_1,23,0.68,2,0.06,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_THA_SMK0_200_B1_1.txt.json,Smoking,THA,B1_1,26,0.67,2,0.05,3,0.08,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,39
W_THA_SMK0_247_B1_1.txt.json,Smoking,THA,B1_1,23,0.68,2,0.06,2,0.06,2,0.06,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,34
W_THA_SMK0_102_B1_1.txt.json,Smoking,THA,B1_1,20,0.5,0,0.0,3,0.07,8,0.2,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,2,0.05,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,40
W_THA_PTJ0_083_B1_1.txt.json,Jobs,THA,B1_1,17,0.53,4,0.12,2,0.06,5,0.16,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_THA_SMK0_381_B1_1.txt.json,Smoking,THA,B1_1,11,0.37,0,0.0,5,0.17,2,0.07,1,0.03,1,0.03,0,0.0,2,0.07,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,30
